trip_id,trip_name,city,country,vibe,best_season,total_days,hotel_id,hotel_name,hotel_stars,hotel_room_type,hotel_price_per_night_aud,day_number,day_slot,activity_id,activity_name,activity_category,activity_address,activity_duration_hours,activity_price_aud,activity_rating,suitable_for,description
INT-TP-00025,Cultural Immersion: 14 Days in Toronto,Toronto,Canada,Multicultural; Friendly; Urban,Summer; Autumn,14,INT-HT-00025,Four Seasons Toronto,5,Executive Suite,610,5,Afternoon,INT-AC-00325,Toronto Food Tour,Food,"101 Street Food Alley, Kensington, Toronto, Canada",3 hrs,110,4.1,Solo,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00025,Cultural Immersion: 14 Days in Toronto,Toronto,Canada,Multicultural; Friendly; Urban,Summer; Autumn,14,INT-HT-00025,Four Seasons Toronto,5,Executive Suite,610,5,Evening,INT-AC-00300,Ancient Temple Morning Walk,Culture,"120 Cultural Precinct, Distillery District, Toronto, Canada",2 hrs,35,4.1,Group,"Early-morning visit to a UNESCO-listed temple complex at sunrise, experiencing rituals and peaceful courtyards before tourist crowds arrive."
INT-TP-00025,Cultural Immersion: 14 Days in Toronto,Toronto,Canada,Multicultural; Friendly; Urban,Summer; Autumn,14,INT-HT-00025,Four Seasons Toronto,5,Executive Suite,610,6,Morning,INT-AC-00050,Cultural Dance Show,Culture,"41 Old Town, CN Tower, Toronto, Canada",3 hrs,100,4.9,Couple,"An evening performance showcasing traditional folk dances, live music, and costume, followed by a meet-the-artists session backstage."
INT-TP-00025,Cultural Immersion: 14 Days in Toronto,Toronto,Canada,Multicultural; Friendly; Urban,Summer; Autumn,14,INT-HT-00025,Four Seasons Toronto,5,Executive Suite,610,6,Afternoon,INT-AC-00050,Cultural Dance Show,Culture,"41 Old Town, CN Tower, Toronto, Canada",3 hrs,100,4.9,Couple,"An evening performance showcasing traditional folk dances, live music, and costume, followed by a meet-the-artists session backstage."
INT-TP-00025,Cultural Immersion: 14 Days in Toronto,Toronto,Canada,Multicultural; Friendly; Urban,Summer; Autumn,14,INT-HT-00025,Four Seasons Toronto,5,Executive Suite,610,6,Evening,INT-AC-00125,Street Art & Graffiti Tour,Culture,"30 Cultural Precinct, CN Tower, Toronto, Canada",3 hrs,55,4.2,Group,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00025,Cultural Immersion: 14 Days in Toronto,Toronto,Canada,Multicultural; Friendly; Urban,Summer; Autumn,14,INT-HT-00025,Four Seasons Toronto,5,Executive Suite,610,7,Morning,INT-AC-00300,Ancient Temple Morning Walk,Culture,"120 Cultural Precinct, Distillery District, Toronto, Canada",2 hrs,35,4.1,Group,"Early-morning visit to a UNESCO-listed temple complex at sunrise, experiencing rituals and peaceful courtyards before tourist crowds arrive."
INT-TP-00025,Cultural Immersion: 14 Days in Toronto,Toronto,Canada,Multicultural; Friendly; Urban,Summer; Autumn,14,INT-HT-00025,Four Seasons Toronto,5,Executive Suite,610,7,Afternoon,INT-AC-00350,Hot Air Balloon Ride,Adventure,"70 Outdoor Centre, CN Tower, Toronto, Canada",4 hrs,320,4.5,Group,"Float over the city at dawn in a private basket, watching the landscape emerge in golden light with a champagne breakfast on landing."
INT-TP-00025,Cultural Immersion: 14 Days in Toronto,Toronto,Canada,Multicultural; Friendly; Urban,Summer; Autumn,14,INT-HT-00025,Four Seasons Toronto,5,Executive Suite,610,7,Evening,INT-AC-00250,City Panorama Cable Car,Relaxation,"58 Rooftop Terrace, Kensington, Toronto, Canada",4 hrs,40,5.0,Couple,"Ride historic gondolas to the city's highest viewpoint, with optional guided commentary and a café terrace at the summit."
INT-TP-00025,Cultural Immersion: 14 Days in Toronto,Toronto,Canada,Multicultural; Friendly; Urban,Summer; Autumn,14,INT-HT-00025,Four Seasons Toronto,5,Executive Suite,610,8,Morning,INT-AC-00200,River Kayaking Experience,Adventure,"158 Wharf, CN Tower, Toronto, Canada",6 hrs,125,4.8,Group,"Paddle through scenic river gorges with an experienced instructor — safety gear, refreshments, and transport included."
INT-TP-00025,Cultural Immersion: 14 Days in Toronto,Toronto,Canada,Multicultural; Friendly; Urban,Summer; Autumn,14,INT-HT-00025,Four Seasons Toronto,5,Executive Suite,610,8,Afternoon,INT-AC-00150,Local Market Food Experience,Food,"30 Street Food Alley, Distillery District, Toronto, Canada",2 hrs,65,4.0,Group,"Navigate a vibrant local produce market with a chef guide, sampling seasonal specialities and learning the stories behind each ingredient."
INT-TP-00025,Cultural Immersion: 14 Days in Toronto,Toronto,Canada,Multicultural; Friendly; Urban,Summer; Autumn,14,INT-HT-00025,Four Seasons Toronto,5,Executive Suite,610,8,Evening,INT-AC-00125,Street Art & Graffiti Tour,Culture,"30 Cultural Precinct, CN Tower, Toronto, Canada",3 hrs,55,4.2,Group,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00025,Cultural Immersion: 14 Days in Toronto,Toronto,Canada,Multicultural; Friendly; Urban,Summer; Autumn,14,INT-HT-00025,Four Seasons Toronto,5,Executive Suite,610,9,Morning,INT-AC-00325,Toronto Food Tour,Food,"101 Street Food Alley, Kensington, Toronto, Canada",3 hrs,110,4.1,Solo,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00025,Cultural Immersion: 14 Days in Toronto,Toronto,Canada,Multicultural; Friendly; Urban,Summer; Autumn,14,INT-HT-00025,Four Seasons Toronto,5,Executive Suite,610,9,Afternoon,INT-AC-00050,Cultural Dance Show,Culture,"41 Old Town, CN Tower, Toronto, Canada",3 hrs,100,4.9,Couple,"An evening performance showcasing traditional folk dances, live music, and costume, followed by a meet-the-artists session backstage."
INT-TP-00025,Cultural Immersion: 14 Days in Toronto,Toronto,Canada,Multicultural; Friendly; Urban,Summer; Autumn,14,INT-HT-00025,Four Seasons Toronto,5,Executive Suite,610,9,Evening,INT-AC-00150,Local Market Food Experience,Food,"30 Street Food Alley, Distillery District, Toronto, Canada",2 hrs,65,4.0,Group,"Navigate a vibrant local produce market with a chef guide, sampling seasonal specialities and learning the stories behind each ingredient."
INT-TP-00025,Cultural Immersion: 14 Days in Toronto,Toronto,Canada,Multicultural; Friendly; Urban,Summer; Autumn,14,INT-HT-00025,Four Seasons Toronto,5,Executive Suite,610,10,Morning,INT-AC-00300,Ancient Temple Morning Walk,Culture,"120 Cultural Precinct, Distillery District, Toronto, Canada",2 hrs,35,4.1,Group,"Early-morning visit to a UNESCO-listed temple complex at sunrise, experiencing rituals and peaceful courtyards before tourist crowds arrive."
INT-TP-00025,Cultural Immersion: 14 Days in Toronto,Toronto,Canada,Multicultural; Friendly; Urban,Summer; Autumn,14,INT-HT-00025,Four Seasons Toronto,5,Executive Suite,610,10,Afternoon,INT-AC-00350,Hot Air Balloon Ride,Adventure,"70 Outdoor Centre, CN Tower, Toronto, Canada",4 hrs,320,4.5,Group,"Float over the city at dawn in a private basket, watching the landscape emerge in golden light with a champagne breakfast on landing."
INT-TP-00025,Cultural Immersion: 14 Days in Toronto,Toronto,Canada,Multicultural; Friendly; Urban,Summer; Autumn,14,INT-HT-00025,Four Seasons Toronto,5,Executive Suite,610,10,Evening,INT-AC-00175,Harbour Sunset Cruise,Relaxation,"159 Rooftop Terrace, Kensington, Toronto, Canada",3 hrs,85,4.6,Group,"A scenic evening cruise around the harbour with cocktails, local cheese, and a live acoustic duo as the city lights come on."
INT-TP-00025,Cultural Immersion: 14 Days in Toronto,Toronto,Canada,Multicultural; Friendly; Urban,Summer; Autumn,14,INT-HT-00025,Four Seasons Toronto,5,Executive Suite,610,11,Morning,INT-AC-00350,Hot Air Balloon Ride,Adventure,"70 Outdoor Centre, CN Tower, Toronto, Canada",4 hrs,320,4.5,Group,"Float over the city at dawn in a private basket, watching the landscape emerge in golden light with a champagne breakfast on landing."
INT-TP-00025,Cultural Immersion: 14 Days in Toronto,Toronto,Canada,Multicultural; Friendly; Urban,Summer; Autumn,14,INT-HT-00025,Four Seasons Toronto,5,Executive Suite,610,11,Afternoon,INT-AC-00025,Scuba Diving Lesson,Adventure,"195 Adventure Hub, Kensington, Toronto, Canada",6 hrs,160,4.9,Couple,"PADI-certified introductory dive in crystal-clear coastal waters, covering basic techniques in a confined pool before an open-water experience."
INT-TP-00025,Cultural Immersion: 14 Days in Toronto,Toronto,Canada,Multicultural; Friendly; Urban,Summer; Autumn,14,INT-HT-00025,Four Seasons Toronto,5,Executive Suite,610,11,Evening,INT-AC-00175,Harbour Sunset Cruise,Relaxation,"159 Rooftop Terrace, Kensington, Toronto, Canada",3 hrs,85,4.6,Group,"A scenic evening cruise around the harbour with cocktails, local cheese, and a live acoustic duo as the city lights come on."
INT-TP-00025,Cultural Immersion: 14 Days in Toronto,Toronto,Canada,Multicultural; Friendly; Urban,Summer; Autumn,14,INT-HT-00025,Four Seasons Toronto,5,Executive Suite,610,12,Morning,INT-AC-00300,Ancient Temple Morning Walk,Culture,"120 Cultural Precinct, Distillery District, Toronto, Canada",2 hrs,35,4.1,Group,"Early-morning visit to a UNESCO-listed temple complex at sunrise, experiencing rituals and peaceful courtyards before tourist crowds arrive."
INT-TP-00025,Cultural Immersion: 14 Days in Toronto,Toronto,Canada,Multicultural; Friendly; Urban,Summer; Autumn,14,INT-HT-00025,Four Seasons Toronto,5,Executive Suite,610,12,Afternoon,INT-AC-00275,Desert Safari Experience,Adventure,"76 Adventure Hub, CN Tower, Toronto, Canada",6 hrs,225,4.8,Group,"Dune-bashing by 4WD followed by a Bedouin-style camp dinner under the stars, with camel rides, henna, and live music included."
INT-TP-00025,Cultural Immersion: 14 Days in Toronto,Toronto,Canada,Multicultural; Friendly; Urban,Summer; Autumn,14,INT-HT-00025,Four Seasons Toronto,5,Executive Suite,610,12,Evening,INT-AC-00150,Local Market Food Experience,Food,"30 Street Food Alley, Distillery District, Toronto, Canada",2 hrs,65,4.0,Group,"Navigate a vibrant local produce market with a chef guide, sampling seasonal specialities and learning the stories behind each ingredient."
INT-TP-00025,Cultural Immersion: 14 Days in Toronto,Toronto,Canada,Multicultural; Friendly; Urban,Summer; Autumn,14,INT-HT-00025,Four Seasons Toronto,5,Executive Suite,610,13,Morning,INT-AC-00125,Street Art & Graffiti Tour,Culture,"30 Cultural Precinct, CN Tower, Toronto, Canada",3 hrs,55,4.2,Group,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00025,Cultural Immersion: 14 Days in Toronto,Toronto,Canada,Multicultural; Friendly; Urban,Summer; Autumn,14,INT-HT-00025,Four Seasons Toronto,5,Executive Suite,610,13,Afternoon,INT-AC-00325,Toronto Food Tour,Food,"101 Street Food Alley, Kensington, Toronto, Canada",3 hrs,110,4.1,Solo,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00025,Cultural Immersion: 14 Days in Toronto,Toronto,Canada,Multicultural; Friendly; Urban,Summer; Autumn,14,INT-HT-00025,Four Seasons Toronto,5,Executive Suite,610,13,Evening,INT-AC-00050,Cultural Dance Show,Culture,"41 Old Town, CN Tower, Toronto, Canada",3 hrs,100,4.9,Couple,"An evening performance showcasing traditional folk dances, live music, and costume, followed by a meet-the-artists session backstage."
INT-TP-00025,Cultural Immersion: 14 Days in Toronto,Toronto,Canada,Multicultural; Friendly; Urban,Summer; Autumn,14,INT-HT-00025,Four Seasons Toronto,5,Executive Suite,610,14,Morning,INT-AC-00100,Stand-Up Paddleboard Tour,Adventure,"172 Outdoor Centre, Kensington, Toronto, Canada",4 hrs,45,4.6,Solo,"Guided SUP tour along calm coastal or river waterways, exploring hidden coves and sea caves only accessible from the water."
INT-TP-00025,Cultural Immersion: 14 Days in Toronto,Toronto,Canada,Multicultural; Friendly; Urban,Summer; Autumn,14,INT-HT-00025,Four Seasons Toronto,5,Executive Suite,610,14,Afternoon,INT-AC-00225,Toronto History Walking Tour,Culture,"2 Heritage Square, Distillery District, Toronto, Canada",3 hrs,45,4.8,Group,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00025,Cultural Immersion: 14 Days in Toronto,Toronto,Canada,Multicultural; Friendly; Urban,Summer; Autumn,14,INT-HT-00025,Four Seasons Toronto,5,Executive Suite,610,14,Evening,INT-AC-00250,City Panorama Cable Car,Relaxation,"58 Rooftop Terrace, Kensington, Toronto, Canada",4 hrs,40,5.0,Couple,"Ride historic gondolas to the city's highest viewpoint, with optional guided commentary and a café terrace at the summit."
INT-TP-00026,Ultimate Tokyo Experience: 4 Days,Tokyo,Japan,Bustling; Modern; Traditional,Spring; Autumn,4,INT-HT-00026,InterContinental Tokyo,4,Suite,290,1,Morning,INT-AC-00026,Hot Air Balloon Ride,Adventure,"68 Wharf, Asakusa, Tokyo, Japan",6 hrs,385,4.8,Couple,"Float over the city at dawn in a private basket, watching the landscape emerge in golden light with a champagne breakfast on landing."
INT-TP-00026,Ultimate Tokyo Experience: 4 Days,Tokyo,Japan,Bustling; Modern; Traditional,Spring; Autumn,4,INT-HT-00026,InterContinental Tokyo,4,Suite,290,1,Afternoon,INT-AC-00276,Rock Climbing Tokyo,Adventure,"80 National Park Gate, Shinjuku, Tokyo, Japan",3 hrs,80,4.0,Solo,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00026,Ultimate Tokyo Experience: 4 Days,Tokyo,Japan,Bustling; Modern; Traditional,Spring; Autumn,4,INT-HT-00026,InterContinental Tokyo,4,Suite,290,1,Evening,INT-AC-00001,Tokyo Food Tour,Food,"36 Street Food Alley, Shibuya, Tokyo, Japan",2 hrs,60,4.0,Couple,"Explore Tokyo's bustling neighbourhood markets and laneway eateries, sampling ramen, takoyaki, and seasonal street bites guided by a local food expert."
INT-TP-00026,Ultimate Tokyo Experience: 4 Days,Tokyo,Japan,Bustling; Modern; Traditional,Spring; Autumn,4,INT-HT-00026,InterContinental Tokyo,4,Suite,290,2,Morning,INT-AC-00201,Sunset Sailing Cruise,Adventure,"16 Adventure Hub, Shinjuku, Tokyo, Japan",6 hrs,85,4.7,Group,"A two-hour sunset cruise aboard a traditional sailing vessel, with canapés, local wine, and panoramic views of the city skyline."
INT-TP-00026,Ultimate Tokyo Experience: 4 Days,Tokyo,Japan,Bustling; Modern; Traditional,Spring; Autumn,4,INT-HT-00026,InterContinental Tokyo,4,Suite,290,2,Afternoon,INT-AC-00101,Coastal Cliff Walk,Adventure,"197 National Park Gate, Asakusa, Tokyo, Japan",6 hrs,35,4.6,Solo,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00026,Ultimate Tokyo Experience: 4 Days,Tokyo,Japan,Bustling; Modern; Traditional,Spring; Autumn,4,INT-HT-00026,InterContinental Tokyo,4,Suite,290,2,Evening,INT-AC-00251,Morning Yoga & Meditation,Relaxation,"170 Wellness Centre, Asakusa, Tokyo, Japan",3 hrs,35,4.2,Couple,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00026,Ultimate Tokyo Experience: 4 Days,Tokyo,Japan,Bustling; Modern; Traditional,Spring; Autumn,4,INT-HT-00026,InterContinental Tokyo,4,Suite,290,3,Morning,INT-AC-00326,Tokyo Cooking Class,Food,"130 Night Bazaar, Asakusa, Tokyo, Japan",4 hrs,160,4.7,Couple,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00026,Ultimate Tokyo Experience: 4 Days,Tokyo,Japan,Bustling; Modern; Traditional,Spring; Autumn,4,INT-HT-00026,InterContinental Tokyo,4,Suite,290,3,Afternoon,INT-AC-00126,Local Neighbourhood Walk,Culture,"39 Museum District, Shinjuku, Tokyo, Japan",2 hrs,30,4.4,Solo,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00026,Ultimate Tokyo Experience: 4 Days,Tokyo,Japan,Bustling; Modern; Traditional,Spring; Autumn,4,INT-HT-00026,InterContinental Tokyo,4,Suite,290,3,Evening,INT-AC-00226,Museum Skip-the-Line Tour,Culture,"137 Cultural Precinct, Shibuya, Tokyo, Japan",2 hrs,70,4.7,Solo,"Fast-track entry and an in-depth guided tour of the city's premier museum, covering highlights and hidden gems in under three hours."
INT-TP-00026,Ultimate Tokyo Experience: 4 Days,Tokyo,Japan,Bustling; Modern; Traditional,Spring; Autumn,4,INT-HT-00026,InterContinental Tokyo,4,Suite,290,4,Morning,INT-AC-00301,Old Town Architecture Tour,Culture,"111 Museum District, Shibuya, Tokyo, Japan",2 hrs,85,4.5,Group,A 90-minute walking tour tracing the city's architectural evolution from medieval lanes to baroque facades and modernist interventions.
INT-TP-00026,Ultimate Tokyo Experience: 4 Days,Tokyo,Japan,Bustling; Modern; Traditional,Spring; Autumn,4,INT-HT-00026,InterContinental Tokyo,4,Suite,290,4,Afternoon,INT-AC-00051,Traditional Craft Workshop,Culture,"170 Old Town, Shinjuku, Tokyo, Japan",2 hrs,120,4.8,Couple,"A two-hour hands-on session learning a regional craft — ceramics, weaving, or bookbinding — guided by a master artisan."
INT-TP-00026,Ultimate Tokyo Experience: 4 Days,Tokyo,Japan,Bustling; Modern; Traditional,Spring; Autumn,4,INT-HT-00026,InterContinental Tokyo,4,Suite,290,4,Evening,INT-AC-00076,Sushi Making Workshop,Food,"169 Street Food Alley, Shibuya, Tokyo, Japan",4 hrs,145,4.2,Couple,"Hands-on session teaching rice preparation, fish selection, and rolling technique — finish by eating your creations with sake pairings."
INT-TP-00027,Food Lover's 12-Day Paris Escape,Paris,France,Romantic; Artistic; Chic,Spring; Summer; Autumn,12,INT-HT-00002,Marriott Paris,4,Junior Suite,370,1,Morning,INT-AC-00002,Paris Cooking Class,Food,"9 Harbour Kitchen, Champs-Élysées, Paris, France",4 hrs,175,4.1,Group,"Master classic French techniques in a professional kitchen near Le Marais, crafting croissants, sauces, and a three-course dinner under expert tutelage."
INT-TP-00027,Food Lover's 12-Day Paris Escape,Paris,France,Romantic; Artistic; Chic,Spring; Summer; Autumn,12,INT-HT-00002,Marriott Paris,4,Junior Suite,370,1,Afternoon,INT-AC-00027,Zip Line Forest Canopy,Adventure,"172 Outdoor Centre, Montmartre, Paris, France",5 hrs,120,5.0,Group,"Fly through the forest canopy on a multi-line zip circuit up to 200 m long, with safety briefing, harness fitting, and photos included."
